Timestamp: 2/3/2025 10:09:36 PM, Millisecond: 560,current eyeGaze_left: Position (-0.0445021, 0.6299675, 0.02927762), Orientation(-0.0004690046, 0.009032683, -0.03261919, 0.999427), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 913,current eyeGaze_left: Position (-0.04574249, 0.6296923, 0.0369631), Orientation(0.07724281, -0.003963724, -0.0322721, 0.996482), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 928,current eyeGaze_left: Position (-0.04587311, 0.6296278, 0.03689668), Orientation(0.07720191, -0.004035775, -0.03200135, 0.9964937), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 940,current eyeGaze_left: Position (-0.04587311, 0.6296278, 0.03689668), Orientation(0.07720191, -0.004035775, -0.03200135, 0.9964937), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 955,current eyeGaze_left: Position (-0.04601728, 0.629553, 0.03684223), Orientation(0.0765885, -0.004133077, -0.03184827, 0.9965455), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 969,current eyeGaze_left: Position (-0.04601728, 0.629553, 0.03684223), Orientation(0.0765885, -0.004133077, -0.03184827, 0.9965455), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 983,current eyeGaze_left: Position (-0.04601728, 0.629553, 0.03684223), Orientation(0.0765885, -0.004133077, -0.03184827, 0.9965455), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:23 PM, Millisecond: 997,current eyeGaze_left: Position (-0.04617279, 0.6294797, 0.03680885), Orientation(0.07638066, -0.004550727, -0.03170928, 0.996564), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 11,current eyeGaze_left: Position (-0.04617279, 0.6294797, 0.03680885), Orientation(0.07638066, -0.004550727, -0.03170928, 0.996564), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 25,current eyeGaze_left: Position (-0.04630481, 0.6295273, 0.03675056), Orientation(0.07865253, -0.004330826, -0.03155961, 0.9963931), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 38,current eyeGaze_left: Position (-0.04630481, 0.6295273, 0.03675056), Orientation(0.07865253, -0.004330826, -0.03155961, 0.9963931), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 53,current eyeGaze_left: Position (-0.04630481, 0.6295273, 0.03675056), Orientation(0.07865253, -0.004330826, -0.03155961, 0.9963931), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 67,current eyeGaze_left: Position (-0.04644357, 0.6295377, 0.03669604), Orientation(0.07855287, -0.00442795, -0.03144171, 0.9964042), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 81,current eyeGaze_left: Position (-0.04644357, 0.6295377, 0.03669604), Orientation(0.07855287, -0.00442795, -0.03144171, 0.9964042), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 95,current eyeGaze_left: Position (-0.04660694, 0.629511, 0.03665664), Orientation(0.07851247, -0.004230286, -0.0312016, 0.9964158), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 108,current eyeGaze_left: Position (-0.04660694, 0.629511, 0.03665664), Orientation(0.07851247, -0.004230286, -0.0312016, 0.9964158), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 123,current eyeGaze_left: Position (-0.04675217, 0.6295217, 0.03663968), Orientation(0.07965881, -0.004743569, -0.03097539, 0.9963296), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 136,current eyeGaze_left: Position (-0.04675217, 0.6295217, 0.03663968), Orientation(0.07965881, -0.004743569, -0.03097539, 0.9963296), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 150,current eyeGaze_left: Position (-0.04675217, 0.6295217, 0.03663968), Orientation(0.07965881, -0.004743569, -0.03097539, 0.9963296), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 165,current eyeGaze_left: Position (-0.04694948, 0.6295114, 0.03663664), Orientation(0.079761, -0.002520413, -0.0306078, 0.9963409), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 178,current eyeGaze_left: Position (-0.04694948, 0.6295114, 0.03663664), Orientation(0.079761, -0.002520413, -0.0306078, 0.9963409), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 192,current eyeGaze_left: Position (-0.04718538, 0.6294803, 0.0366472), Orientation(0.07973525, -0.004476015, -0.03055247, 0.9963378), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 206,current eyeGaze_left: Position (-0.04718538, 0.6294803, 0.0366472), Orientation(0.07973525, -0.004476015, -0.03055247, 0.9963378), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 220,current eyeGaze_left: Position (-0.04743334, 0.6295369, 0.0366882), Orientation(0.0791956, -0.003862608, -0.03025614, 0.9963925), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 234,current eyeGaze_left: Position (-0.04743334, 0.6295369, 0.0366882), Orientation(0.0791956, -0.003862608, -0.03025614, 0.9963925), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 248,current eyeGaze_left: Position (-0.04743334, 0.6295369, 0.0366882), Orientation(0.0791956, -0.003862608, -0.03025614, 0.9963925), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 262,current eyeGaze_left: Position (-0.04766881, 0.6295801, 0.03673142), Orientation(0.07922295, -0.004894994, -0.03001758, 0.996393), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 275,current eyeGaze_left: Position (-0.04766881, 0.6295801, 0.03673142), Orientation(0.07922295, -0.004894994, -0.03001758, 0.996393), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 290,current eyeGaze_left: Position (-0.04788841, 0.6295978, 0.03676703), Orientation(0.07839972, -0.004357788, -0.02973596, 0.996469), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 303,current eyeGaze_left: Position (-0.04788841, 0.6295978, 0.03676703), Orientation(0.07839972, -0.004357788, -0.02973596, 0.996469), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 318,current eyeGaze_left: Position (-0.04788841, 0.6295978, 0.03676703), Orientation(0.07839972, -0.004357788, -0.02973596, 0.996469), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 331,current eyeGaze_left: Position (-0.04805218, 0.6295977, 0.03676683), Orientation(0.07853388, -0.0038194, -0.02945914, 0.9964688), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 345,current eyeGaze_left: Position (-0.04805218, 0.6295977, 0.03676683), Orientation(0.07853388, -0.0038194, -0.02945914, 0.9964688), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 359,current eyeGaze_left: Position (-0.04821797, 0.6295997, 0.03677604), Orientation(0.0786926, -0.004536912, -0.02932211, 0.9964574), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 372,current eyeGaze_left: Position (-0.04821797, 0.6295997, 0.03677604), Orientation(0.0786926, -0.004536912, -0.02932211, 0.9964574), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 388,current eyeGaze_left: Position (-0.04821797, 0.6295997, 0.03677604), Orientation(0.0786926, -0.004536912, -0.02932211, 0.9964574), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 401,current eyeGaze_left: Position (-0.04838747, 0.6295978, 0.03680268), Orientation(0.08012626, -0.005825177, -0.02922832, 0.9963391), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 415,current eyeGaze_left: Position (-0.04838747, 0.6295978, 0.03680268), Orientation(0.08012626, -0.005825177, -0.02922832, 0.9963391), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 429,current eyeGaze_left: Position (-0.0485356, 0.629599, 0.03675931), Orientation(0.08156887, -0.006272702, -0.02926634, 0.9962184), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 442,current eyeGaze_left: Position (-0.0485356, 0.629599, 0.03675931), Orientation(0.08156887, -0.006272702, -0.02926634, 0.9962184), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 457,current eyeGaze_left: Position (-0.04863052, 0.6295785, 0.03673519), Orientation(0.08133682, -0.006969885, -0.02931288, 0.9962313), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 470,current eyeGaze_left: Position (-0.04863052, 0.6295785, 0.03673519), Orientation(0.08133682, -0.006969885, -0.02931288, 0.9962313), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 484,current eyeGaze_left: Position (-0.04863052, 0.6295785, 0.03673519), Orientation(0.08133682, -0.006969885, -0.02931288, 0.9962313), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 498,current eyeGaze_left: Position (-0.04868256, 0.6295502, 0.03671255), Orientation(0.08112914, -0.007811275, -0.02917507, 0.996246), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 512,current eyeGaze_left: Position (-0.04868256, 0.6295502, 0.03671255), Orientation(0.08112914, -0.007811275, -0.02917507, 0.996246), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 526,current eyeGaze_left: Position (-0.04871868, 0.6295234, 0.03666832), Orientation(0.07005683, -0.09237356, -0.03541126, 0.9926255), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 540,current eyeGaze_left: Position (-0.04871868, 0.6295234, 0.03666832), Orientation(0.07005683, -0.09237356, -0.03541126, 0.9926255), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 554,current eyeGaze_left: Position (-0.04876092, 0.6294717, 0.03661919), Orientation(0.06995538, -0.092337, -0.03527027, 0.992641), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 567,current eyeGaze_left: Position (-0.04876092, 0.6294717, 0.03661919), Orientation(0.06995538, -0.092337, -0.03527027, 0.992641), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 581,current eyeGaze_left: Position (-0.04876092, 0.6294717, 0.03661919), Orientation(0.06995538, -0.092337, -0.03527027, 0.992641), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 595,current eyeGaze_left: Position (-0.04882097, 0.6294157, 0.03657107), Orientation(0.08034976, -0.06998821, -0.03347577, 0.9937429), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 608,current eyeGaze_left: Position (-0.04882097, 0.6294157, 0.03657107), Orientation(0.08034976, -0.06998821, -0.03347577, 0.9937429), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 623,current eyeGaze_left: Position (-0.04890943, 0.62938, 0.0365017), Orientation(0.08125006, -0.06976854, -0.03339354, 0.9936879), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 637,current eyeGaze_left: Position (-0.04890943, 0.62938, 0.0365017), Orientation(0.08125006, -0.06976854, -0.03339354, 0.9936879), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 651,current eyeGaze_left: Position (-0.04890943, 0.62938, 0.0365017), Orientation(0.08125006, -0.06976854, -0.03339354, 0.9936879), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 665,current eyeGaze_left: Position (-0.04897682, 0.6293854, 0.03643567), Orientation(0.08077981, -0.08180781, -0.03427742, 0.9927776), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 679,current eyeGaze_left: Position (-0.04897682, 0.6293854, 0.03643567), Orientation(0.08077981, -0.08180781, -0.03427742, 0.9927776), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 693,current eyeGaze_left: Position (-0.04900767, 0.6293972, 0.03638445), Orientation(0.04561813, -0.08750015, -0.03529372, 0.9944934), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 706,current eyeGaze_left: Position (-0.04900767, 0.6293972, 0.03638445), Orientation(0.04561813, -0.08750015, -0.03529372, 0.9944934), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 721,current eyeGaze_left: Position (-0.04901253, 0.6294202, 0.03633679), Orientation(0.0454209, -0.097515, -0.03593404, 0.9935475), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 734,current eyeGaze_left: Position (-0.04901253, 0.6294202, 0.03633679), Orientation(0.0454209, -0.097515, -0.03593404, 0.9935475), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 748,current eyeGaze_left: Position (-0.04901253, 0.6294202, 0.03633679), Orientation(0.0454209, -0.097515, -0.03593404, 0.9935475), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 762,current eyeGaze_left: Position (-0.04902787, 0.6294363, 0.03630701), Orientation(0.06112171, -0.0981108, -0.03563613, 0.9926574), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 775,current eyeGaze_left: Position (-0.04902787, 0.6294363, 0.03630701), Orientation(0.06112171, -0.0981108, -0.03563613, 0.9926574), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 789,current eyeGaze_left: Position (-0.04906575, 0.6294225, 0.0363033), Orientation(0.07419025, -0.04405872, -0.03142145, 0.9957746), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 803,current eyeGaze_left: Position (-0.04906575, 0.6294225, 0.0363033), Orientation(0.07419025, -0.04405872, -0.03142145, 0.9957746), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 817,current eyeGaze_left: Position (-0.04906575, 0.6294225, 0.0363033), Orientation(0.07419025, -0.04405872, -0.03142145, 0.9957746), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 831,current eyeGaze_left: Position (-0.04908857, 0.6294411, 0.03633385), Orientation(0.09075186, -0.03216302, -0.03019137, 0.994896), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 845,current eyeGaze_left: Position (-0.04908857, 0.6294411, 0.03633385), Orientation(0.09075186, -0.03216302, -0.03019137, 0.994896), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 860,current eyeGaze_left: Position (-0.04913785, 0.6294528, 0.03636615), Orientation(0.09114464, -0.02364776, -0.02947916, 0.9951203), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 873,current eyeGaze_left: Position (-0.04913785, 0.6294528, 0.03636615), Orientation(0.09114464, -0.02364776, -0.02947916, 0.9951203), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 888,current eyeGaze_left: Position (-0.04920676, 0.6294629, 0.036395), Orientation(0.09234475, -0.02183151, -0.02922323, 0.9950588), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 901,current eyeGaze_left: Position (-0.04920676, 0.6294629, 0.036395), Orientation(0.09234475, -0.02183151, -0.02922323, 0.9950588), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 915,current eyeGaze_left: Position (-0.04920676, 0.6294629, 0.036395), Orientation(0.09234475, -0.02183151, -0.02922323, 0.9950588), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 929,current eyeGaze_left: Position (-0.04925605, 0.629495, 0.03647375), Orientation(0.09207822, -0.02112205, -0.02908976, 0.9951027), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 943,current eyeGaze_left: Position (-0.04925605, 0.629495, 0.03647375), Orientation(0.09207822, -0.02112205, -0.02908976, 0.9951027), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 958,current eyeGaze_left: Position (-0.04932061, 0.6295011, 0.03652939), Orientation(0.09219239, -0.019389, -0.02886983, 0.9951339), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 971,current eyeGaze_left: Position (-0.04932061, 0.6295011, 0.03652939), Orientation(0.09219239, -0.019389, -0.02886983, 0.9951339), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 986,current eyeGaze_left: Position (-0.04932061, 0.6295011, 0.03652939), Orientation(0.09219239, -0.019389, -0.02886983, 0.9951339), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:24 PM, Millisecond: 999,current eyeGaze_left: Position (-0.049397, 0.6294847, 0.03656964), Orientation(0.08975052, -0.01907566, -0.02882651, 0.9953643), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 13,current eyeGaze_left: Position (-0.049397, 0.6294847, 0.03656964), Orientation(0.08975052, -0.01907566, -0.02882651, 0.9953643), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 27,current eyeGaze_left: Position (-0.04944682, 0.6294913, 0.03658811), Orientation(0.08941169, -0.01924208, -0.0287961, 0.9953925), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 40,current eyeGaze_left: Position (-0.04944682, 0.6294913, 0.03658811), Orientation(0.08941169, -0.01924208, -0.0287961, 0.9953925), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 55,current eyeGaze_left: Position (-0.04951449, 0.6295014, 0.03660796), Orientation(0.08902866, -0.0188039, -0.02861251, 0.9954405), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 68,current eyeGaze_left: Position (-0.04951449, 0.6295014, 0.03660796), Orientation(0.08902866, -0.0188039, -0.02861251, 0.9954405), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 82,current eyeGaze_left: Position (-0.04951449, 0.6295014, 0.03660796), Orientation(0.08902866, -0.0188039, -0.02861251, 0.9954405), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 97,current eyeGaze_left: Position (-0.04959274, 0.6294948, 0.03662883), Orientation(0.08915398, -0.01929239, -0.02851366, 0.9954228), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 110,current eyeGaze_left: Position (-0.04959274, 0.6294948, 0.03662883), Orientation(0.08915398, -0.01929239, -0.02851366, 0.9954228), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 124,current eyeGaze_left: Position (-0.04967767, 0.629508, 0.03669971), Orientation(0.08909678, -0.01937788, -0.02856214, 0.9954248), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 138,current eyeGaze_left: Position (-0.04967767, 0.629508, 0.03669971), Orientation(0.08909678, -0.01937788, -0.02856214, 0.9954248), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 152,current eyeGaze_left: Position (-0.04974965, 0.629545, 0.03674269), Orientation(0.09013995, -0.01935576, -0.02841832, 0.9953354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 167,current eyeGaze_left: Position (-0.04974965, 0.629545, 0.03674269), Orientation(0.09013995, -0.01935576, -0.02841832, 0.9953354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 181,current eyeGaze_left: Position (-0.04974965, 0.629545, 0.03674269), Orientation(0.09013995, -0.01935576, -0.02841832, 0.9953354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 194,current eyeGaze_left: Position (-0.04980231, 0.6295671, 0.03675144), Orientation(0.0907372, -0.01808187, -0.02820054, 0.9953113), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 207,current eyeGaze_left: Position (-0.04980231, 0.6295671, 0.03675144), Orientation(0.0907372, -0.01808187, -0.02820054, 0.9953113), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 223,current eyeGaze_left: Position (-0.04984665, 0.6295878, 0.03671641), Orientation(0.0911806, -0.01808232, -0.02809892, 0.9952736), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 235,current eyeGaze_left: Position (-0.04984665, 0.6295878, 0.03671641), Orientation(0.0911806, -0.01808232, -0.02809892, 0.9952736), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 250,current eyeGaze_left: Position (-0.04984665, 0.6295878, 0.03671641), Orientation(0.0911806, -0.01808232, -0.02809892, 0.9952736), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 264,current eyeGaze_left: Position (-0.04986125, 0.629573, 0.03668968), Orientation(0.09154423, -0.02055483, -0.02822744, 0.9951888), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 277,current eyeGaze_left: Position (-0.04986125, 0.629573, 0.03668968), Orientation(0.09154423, -0.02055483, -0.02822744, 0.9951888), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 291,current eyeGaze_left: Position (-0.0498605, 0.629531, 0.03667481), Orientation(0.09163038, -0.02053436, -0.02822666, 0.9951813), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 305,current eyeGaze_left: Position (-0.0498605, 0.629531, 0.03667481), Orientation(0.09163038, -0.02053436, -0.02822666, 0.9951813), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 320,current eyeGaze_left: Position (-0.04982429, 0.6295319, 0.03669279), Orientation(0.09165195, -0.01712817, -0.02794471, 0.9952516), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 333,current eyeGaze_left: Position (-0.04982429, 0.6295319, 0.03669279), Orientation(0.09165195, -0.01712817, -0.02794471, 0.9952516), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 347,current eyeGaze_left: Position (-0.04982429, 0.6295319, 0.03669279), Orientation(0.09165195, -0.01712817, -0.02794471, 0.9952516), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 361,current eyeGaze_left: Position (-0.04977747, 0.6295535, 0.03668115), Orientation(0.08725927, -0.01666188, -0.02816914, 0.995648), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 375,current eyeGaze_left: Position (-0.04977747, 0.6295535, 0.03668115), Orientation(0.08725927, -0.01666188, -0.02816914, 0.995648), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 389,current eyeGaze_left: Position (-0.04970332, 0.6295772, 0.03664467), Orientation(0.08349898, -0.008873003, -0.02774285, 0.9960822), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 402,current eyeGaze_left: Position (-0.04970332, 0.6295772, 0.03664467), Orientation(0.08349898, -0.008873003, -0.02774285, 0.9960822), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 417,current eyeGaze_left: Position (-0.04970332, 0.6295772, 0.03664467), Orientation(0.08349898, -0.008873003, -0.02774285, 0.9960822), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 431,current eyeGaze_left: Position (-0.04964011, 0.6296223, 0.03661225), Orientation(0.08353156, -0.008643518, -0.02783658, 0.9960788), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 445,current eyeGaze_left: Position (-0.04964011, 0.6296223, 0.03661225), Orientation(0.08353156, -0.008643518, -0.02783658, 0.9960788), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 459,current eyeGaze_left: Position (-0.04956868, 0.6296248, 0.03657912), Orientation(0.08389627, -0.006294108, -0.02776594, 0.9960679), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 472,current eyeGaze_left: Position (-0.04956868, 0.6296248, 0.03657912), Orientation(0.08389627, -0.006294108, -0.02776594, 0.9960679), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 487,current eyeGaze_left: Position (-0.04950877, 0.6295922, 0.03655377), Orientation(0.08530446, -0.006691511, -0.02783894, 0.9959437), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 500,current eyeGaze_left: Position (-0.04950877, 0.6295922, 0.03655377), Orientation(0.08530446, -0.006691511, -0.02783894, 0.9959437), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 514,current eyeGaze_left: Position (-0.04950877, 0.6295922, 0.03655377), Orientation(0.08530446, -0.006691511, -0.02783894, 0.9959437), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 528,current eyeGaze_left: Position (-0.04944739, 0.6295553, 0.03658374), Orientation(0.08524264, -0.006852932, -0.02786534, 0.9959469), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 542,current eyeGaze_left: Position (-0.04944739, 0.6295553, 0.03658374), Orientation(0.08524264, -0.006852932, -0.02786534, 0.9959469), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 557,current eyeGaze_left: Position (-0.04947116, 0.6295425, 0.03661799), Orientation(0.08393542, -0.009671004, -0.0280387, 0.9960299), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 569,current eyeGaze_left: Position (-0.04947116, 0.6295425, 0.03661799), Orientation(0.08393542, -0.009671004, -0.0280387, 0.9960299), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 584,current eyeGaze_left: Position (-0.04947116, 0.6295425, 0.03661799), Orientation(0.08393542, -0.009671004, -0.0280387, 0.9960299), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 598,current eyeGaze_left: Position (-0.04955548, 0.6295466, 0.03665501), Orientation(0.0836817, -0.009904425, -0.02795573, 0.9960512), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 611,current eyeGaze_left: Position (-0.04955548, 0.6295466, 0.03665501), Orientation(0.0836817, -0.009904425, -0.02795573, 0.9960512), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 625,current eyeGaze_left: Position (-0.04967056, 0.6295635, 0.03667685), Orientation(0.08215804, -0.009749915, -0.02784972, 0.9961826), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:25 PM, Millisecond: 639,current eyeGaze_left: Position (-0.04967056, 0.6295635, 0.03667685), Orientation(0.08215804, -0.009749915, -0.02784972, 0.9961826), Confidence: 0.9980469

